date, value
10/28/2010,99.818
10/29/2010,99.819
11/1/2010,99.82
11/2/2010,99.82
11/3/2010,99.82
11/4/2010,99.82
11/5/2010,99.82
11/8/2010,99.82
11/9/2010,99.82
11/10/2010,99.825
11/11/2010,99.825
11/12/2010,99.825
11/15/2010,99.82
11/16/2010,99.82
11/17/2010,99.82
11/18/2010,99.82
11/19/2010,99.815
11/22/2010,99.815
11/23/2010,99.815
11/24/2010,99.815
11/26/2010,99.812
11/29/2010,99.813
11/30/2010,99.814
12/1/2010,99.81
12/2/2010,99.81
12/3/2010,99.815
12/6/2010,99.825
12/7/2010,99.825
12/8/2010,99.82
12/9/2010,99.825
12/10/2010,99.825
12/13/2010,99.825
12/14/2010,99.825
12/15/2010,99.825
12/16/2010,99.82
12/17/2010,99.82
12/20/2010,99.82
12/21/2010,99.82
12/22/2010,99.82
12/23/2010,99.82
12/27/2010,99.82
12/28/2010,99.819
12/29/2010,99.818
12/30/2010,99.817
12/31/2010,99.816
1/3/2011,99.815
1/4/2011,99.815
1/5/2011,99.815
1/6/2011,99.815
1/7/2011,99.82
1/10/2011,99.82
1/11/2011,99.825
1/12/2011,99.825
1/13/2011,99.825
1/14/2011,99.83
1/18/2011,99.83
1/19/2011,99.83
1/20/2011,99.83
1/21/2011,99.83
1/24/2011,99.83
1/25/2011,99.83
1/26/2011,99.831
1/27/2011,99.837
1/28/2011,99.838
1/31/2011,99.839
2/1/2011,99.84
2/2/2011,99.84
2/3/2011,99.84
2/4/2011,99.84
2/7/2011,99.835
2/8/2011,99.835
2/9/2011,99.835
2/10/2011,99.835
2/11/2011,99.84
2/14/2011,99.84
2/15/2011,99.84
2/16/2011,99.845
2/17/2011,99.85
2/18/2011,99.85
2/22/2011,99.85
2/23/2011,99.852
2/24/2011,99.854
2/25/2011,99.856
2/28/2011,99.858
3/1/2011,99.86
3/2/2011,99.86
3/3/2011,99.86
3/4/2011,99.86
3/7/2011,99.86
3/8/2011,99.86
3/9/2011,99.86
3/10/2011,99.86
3/11/2011,99.86
3/14/2011,99.86
3/15/2011,99.86
3/16/2011,99.86
3/17/2011,99.86
3/18/2011,99.86
3/21/2011,99.86
3/22/2011,99.86
3/23/2011,99.86
3/24/2011,99.86
3/25/2011,99.865
3/28/2011,99.865
3/29/2011,99.868
3/30/2011,99.872
3/31/2011,99.876
4/1/2011,99.875
4/4/2011,99.885
4/5/2011,99.88
4/6/2011,99.885
4/7/2011,99.885
4/8/2011,99.885
4/11/2011,99.89
4/12/2011,99.89
4/13/2011,99.895
4/14/2011,99.895
4/15/2011,99.895
4/18/2011,99.895
4/19/2011,99.895
4/20/2011,99.895
4/21/2011,99.89
4/25/2011,99.89
4/26/2011,99.888
4/27/2011,99.886
4/28/2011,99.889
4/29/2011,99.887
5/2/2011,99.89
5/3/2011,99.895
5/4/2011,99.9
5/5/2011,99.9
5/6/2011,99.9
5/9/2011,99.9
5/10/2011,99.9
5/11/2011,99.9
5/12/2011,99.9
5/13/2011,99.9
5/16/2011,99.9
5/17/2011,99.9
5/18/2011,99.9
5/19/2011,99.9
5/20/2011,99.9
5/23/2011,99.9
5/24/2011,99.9
5/25/2011,99.899
5/26/2011,99.898
5/27/2011,99.897
5/31/2011,99.896
6/1/2011,99.895
6/2/2011,99.895
6/3/2011,99.895
6/6/2011,99.895
6/7/2011,99.895
6/8/2011,99.895
6/9/2011,99.895
6/10/2011,99.895
6/13/2011,99.895
6/14/2011,99.895
6/15/2011,99.89
6/16/2011,99.89
6/17/2011,99.89
6/20/2011,99.89
6/21/2011,99.89
6/22/2011,99.895
6/23/2011,99.9
6/24/2011,99.9
6/27/2011,99.897
6/28/2011,99.892
6/29/2011,99.888
6/30/2011,99.884
7/1/2011,99.88
7/5/2011,99.885
7/6/2011,99.89
7/7/2011,99.895
7/8/2011,99.895
7/11/2011,99.895
7/12/2011,99.9
7/13/2011,99.905
7/14/2011,99.91
7/15/2011,99.915
7/18/2011,99.915
7/19/2011,99.91
7/20/2011,99.91
7/21/2011,99.91
7/22/2011,99.91
7/25/2011,99.915
7/26/2011,99.91
7/27/2011,99.892
7/28/2011,99.888
7/29/2011,99.874
8/1/2011,99.87
8/2/2011,99.885
8/3/2011,99.895
8/4/2011,99.92
8/5/2011,99.92
8/8/2011,99.915
8/9/2011,99.915
8/10/2011,99.915
8/11/2011,99.905
8/12/2011,99.9
8/15/2011,99.9
8/16/2011,99.9
8/17/2011,99.9
8/18/2011,99.915
8/19/2011,99.91
8/22/2011,99.91
8/23/2011,99.91
8/24/2011,99.91
8/25/2011,99.91
8/26/2011,99.912
8/29/2011,99.912
8/30/2011,99.913
8/31/2011,99.914
9/1/2011,99.915
9/2/2011,99.915
9/6/2011,99.915
9/7/2011,99.915
9/8/2011,99.92
9/9/2011,99.92
9/12/2011,99.92
9/13/2011,99.92
9/14/2011,99.925
9/15/2011,99.925
9/16/2011,99.925
9/19/2011,99.93
9/20/2011,99.93
9/21/2011,99.91
9/22/2011,99.91
9/23/2011,99.91
9/26/2011,99.91
9/27/2011,99.911
9/28/2011,99.912
9/29/2011,99.913
9/30/2011,99.914
10/3/2011,99.915
10/4/2011,99.915
10/5/2011,99.915
10/6/2011,99.915
10/7/2011,99.915
10/10/2011,99.915
